-1.234096966606274270e-01,-4.524043523741324568e-01,-4.574450296258960602e-01
-2.453696361983896512e+00,-1.352166184250988001e-01,1.476482836134135779e+00
4.423927769697151291e-01,-5.012530804961039255e-02,-3.039381764493651605e-01
1.696105119937069583e+00,6.726751614059842677e-01,7.040294510590453525e-01
1.568064736893644562e-01,1.543481831795778803e-01,-6.286662886452042409e-01
7.153826518583200622e-01,-3.623923122349639314e-01,-2.515185720253035329e-01
2.872821004201459028e-01,-7.479558450386749602e-01,-3.993953710481650821e-01
-2.704613506996538241e+00,-6.183011727437519589e-01,-9.761430643587909461e-01
4.156448541962711740e-01,-9.022505737741279841e-01,-4.080658744365730506e-01
1.300456331039481439e+00,-1.008505871338231330e+00,6.758020968723738031e-01
-1.707511365570047457e-01,-7.965017395387237187e-01,-9.683817383600604733e-01
-6.699235756206449732e-01,-4.637882896879709227e-01,-3.590859227655401331e-01
1.660226844121562018e-01,-3.710280576136758546e-01,-1.145508600824571177e+00
4.487865070878784834e-01,-3.948431037097899776e-01,9.144012627287415595e-01
-5.067563490864223752e+00,-7.992718705940049517e-02,7.549028858899590189e-01
-1.939276192638638152e+00,1.757951046189059063e-01,3.040628063214662724e+00
-2.717641419552750959e-01,3.609642966277912257e-02,-1.474424719784449556e-01
6.659495695547790195e-01,-1.755892268800488543e-01,5.285672433958693572e-01
-6.524948165833970304e-01,-5.019099886134226196e-01,6.259784007362879654e-01
-1.658987525689086917e+00,-3.504057001667177929e-01,8.893577141467188252e-01
-2.773098543566824059e+00,1.748945256618297250e-01,3.190710638769443719e+00
1.149107899047921433e-02,-1.930643699691515225e-01,2.562485309646226339e-01
3.477249855583695037e-01,-5.586123916551244406e-01,-2.965187664916442700e-01
1.210088727135231190e+00,-6.428827763812575702e-01,3.832995946896345929e-01
1.554055226695425229e-01,-6.810129515017340207e-01,-7.468346774944250033e-01
-1.742964277447667243e+00,-1.197170849590211583e+00,-2.015029348375524165e+00
7.163907223308826344e-01,-3.106411681421903936e-01,5.955976902495624392e-01
-6.450473200579232014e-01,-5.417926082872127624e-01,4.100547825258138435e-01
-2.309414176072787372e-01,2.199688467783995627e-01,5.866190795470068720e-01
-2.828116026050870424e+00,-2.541058577736325375e-01,-2.074466051980263237e-01
-2.141219266510241692e-01,2.132043726900952341e-01,-8.897797314691808790e-01
1.023660471391705240e-01,-4.065604762951331996e-01,1.632251666232261478e+00
1.027406849189534732e+00,-7.304236241579744604e-01,1.357239255877160655e+00
-8.349749446213299009e-02,-3.708769673432725789e-01,-4.991658978765098342e-01
4.663388263112447363e-02,-4.981136932908925008e-01,3.534678251245268132e+00
1.762407504832493421e+00,-9.093767269178598678e-01,3.512083817215825299e+00
6.350862654516775674e-01,-5.474104460858296717e-01,-1.760819411940285351e-01
1.309312723873246265e+00,-7.422249247575312125e-01,4.898341060224439936e+00
4.543740351398726784e-01,-6.498119891136023840e-01,4.950047380674555964e-01
-1.490406449192696492e+00,-1.927007002253372514e-01,-1.484689428841003689e-01
-1.126123083857514473e+00,-1.547786913235859041e-01,-6.852511798117658093e-02
-1.826936919482046839e+00,-5.896795802761268801e-01,-1.065615437594211956e+00
-1.544360607124245721e+00,-1.272083441944565907e-01,2.359222080899323615e-01
5.570493825731750448e-01,-6.163697051305049301e-01,-6.945027712751633553e-01
-1.118817139581607334e+00,-2.152615589906453630e-01,-2.763283358461223749e-01
-1.118253301742391237e+00,-4.766313112923347695e-01,-5.123252111392930797e-01
7.210271893969537604e-01,-2.565267714301299740e-01,-1.360007392645972701e-01
1.227104296645597087e-01,5.292582602193698360e-01,7.730684168772139486e-01
1.431347448134456801e-01,2.568455025266380143e-01,-2.057296580126158903e-01
-1.586357356549253694e+00,-2.079740686814915418e-01,2.498097658948292832e-01
9.232754186416480824e-02,4.586854062870162618e-01,-9.153991832816544827e-01
-8.906051271268138336e-01,-6.841150990347211192e-02,8.014766979393247226e+00
1.163762045387608524e-01,-3.775128747551512176e-01,7.981319915768434470e+00
1.561412456957847139e+00,-3.034802680618831627e-01,3.307242320846042194e-01
1.325156508913360121e+00,-1.992137886240087086e-01,1.360656089097703469e-01
-5.446956179409745413e-01,-3.619949701331487413e-01,8.496042145944842083e-01
-5.288353097330121821e-01,-4.573808689164039765e-02,5.524071826186313094e-01
-3.721665322246902052e-01,5.723710015911056548e-01,-8.497902442196642037e-01
-7.917568284598180961e-01,-7.162679504954809762e-01,-1.460194473466581266e+00
9.088449520614978461e-01,-6.368656086171715636e-01,8.269978832021520621e-01
-1.186565653248364383e+00,-7.171161331131442607e-02,-3.779608119599091598e-01
-2.144922705215504433e+00,-4.251431931858796753e-01,5.958187191002515259e-01
7.934722730890705900e-02,-3.077265195108138118e-01,7.367493617834319775e-01
-1.728173969230076268e-01,-2.082556422270559482e-01,-5.280673863170106674e-01
-2.487928826650214198e+00,1.304873855051751352e-01,1.242923099307204238e+00
-8.901068598366604911e-01,4.573226156462638636e-01,-1.146566010539502162e-01
2.937843701839541466e-01,-8.734565675694576647e-01,-2.244521925693531705e-01
1.146472930476520435e+00,-6.189842088385372199e-01,3.637557488068598466e-01
-7.903374867134604909e-02,-4.932067356300401384e-01,1.204830258078792293e-01
-2.804826278943923334e+00,-4.850959636991242774e-01,-8.950381921832312182e-01
3.101892585069392361e-01,-4.173465555819163564e-01,-5.621362952440533967e-01
9.288760223775167635e-01,-9.416072785029805381e-01,-2.333863809756680507e-01
-1.831176784266805413e+00,1.352304744707721884e-01,5.774748042818625970e-01
1.097503640172153405e+00,-7.180099748273793825e-01,-3.036431837646951237e-01
3.157193240358853736e-01,-6.896431437699014344e-01,-1.196233588523944180e-01
2.437026017291526181e-01,4.291662243264842136e-01,2.381894142561163941e-01
3.152686237688435977e-02,-2.296037766300702554e-01,-5.283971832209560793e-01
1.013463893656091630e-01,3.722129316480754513e-01,1.832824440884346096e-01
8.415007922793014128e-01,-9.684827527754260590e-01,-9.913420184535352842e-02
-6.369093534345300345e-01,2.554677417068510481e-01,2.123442559509256256e-01
5.455364247638880837e-01,-5.137724626100208525e-01,-8.341930022883876639e-01
6.836020194943889239e-01,-5.018151763097783435e-01,-3.520806731008276902e-01
6.793924710149099599e-01,1.194978833424127584e+00,-2.793380138047077410e-01
5.270160268634671574e-01,-3.126621519851585651e-01,7.964951302948303224e-01
-1.027387549135524214e+00,-5.918003663761912669e-01,7.670320262496239661e-01
1.178085047696908028e+00,-7.076665510471668030e-01,4.559146732142573266e-01
2.303058248927221940e-01,1.619224318298554954e-01,-8.454967196691278719e-01
-1.670895947517012869e+00,-8.119822357899617593e-01,-7.673032486669024710e-01
2.577257305845929158e-01,-7.525262497924025684e-01,-5.560718524522902939e-01
2.286029762025461598e-01,6.760263635179851738e-01,-7.588637116715902797e-01
-2.663806866277490526e-01,-3.368440502845745366e-01,-9.203822478721065403e-01
1.114330110737050239e+00,-5.286277110748418551e-01,4.989035839267981221e-01
9.791959009477385623e-01,-1.082047520595052159e+00,2.758958346105211956e-01
1.541480244252798393e+00,-7.402304167353440656e-01,8.660898137260268914e-01
1.102045920011222258e+00,-1.050880788503127716e+00,1.438796565908326969e-02
1.200340421490037501e+00,5.398000523356817348e-01,-1.868153123798219906e-01
3.263427595148249982e-01,-4.001169585044653809e-01,-2.530319459909150526e-01
-9.508331898120080394e-01,-2.868840732996138509e-01,-3.388287996252252743e-01
8.393567650184213802e-02,-4.916663924535955021e-01,2.021310800523173690e+00
3.114901328363718913e-01,-3.417731495404546793e-01,-6.489752650416279467e-01
9.347163794641741297e-02,-4.840438050733015807e-01,-2.940465237986781832e-01
6.010600233976013396e-01,-3.902180747452662080e-01,-5.449424907226964321e-02
3.222165984460140242e-02,7.673524064333846484e-01,-4.407785311170507869e-01
1.841007654969545326e+00,-6.565585509907905237e-01,6.491839881207238649e-01
1.143089429092220000e+00,-6.167206329152416511e-02,-8.747604058034981478e-02
5.257593830507634181e-01,8.749311772599656090e-01,-7.060969504146945575e-01
3.362693581640420204e-01,6.892795820590087441e-01,-1.324337558351722233e-01
2.066783310985759736e-01,-7.239127120802315574e-01,-6.198137165712566121e-01
-2.849895458065256348e-01,-6.616608104720279604e-01,-9.772145093664758031e-01
1.467877629795282246e+00,-8.598658383429104157e-01,1.868786755131892185e+00
-5.309371317808878610e-01,-5.066233314158119505e-02,-7.213765867216579419e-01
4.681570834362636102e-02,4.520649742796722492e+00,7.628291576058238155e-02
-4.466456951456041491e-01,1.745435973786406469e+00,5.402132849225367295e-01
-2.144512846155509633e-01,5.245641776516112298e-01,-8.601198314040459092e-01
-2.836613655891224162e-01,-1.562059770625884580e-01,-4.779884231310126408e-01
