speed,mean_turning_angle,outreach_ratio,square_displacement,track_id
0.017103714648043934,-0.7638797493324633,-0.09590590100588088,-0.526893084465341,6
0.9031574287181976,-0.08836041993623697,2.758742666965807,-0.7341422315441856,14
-0.3883694390242235,-0.25871150268301485,-0.4295365892978447,-0.012854950345462673,17
-1.2289992523393531,1.6467079086229626,-0.7789637466645963,0.9810063569806738,18
0.20274900717875535,-0.3327780861589497,-0.5973798305794632,0.2640410707093362,31
-0.5321487954972715,-0.12265688390578695,-0.549670813160009,-0.28353549689802354,45
0.3214350404761231,-0.04993147381513236,-0.496021502367737,-0.5990288443263667,47
3.306363993505999,-1.0750629822739062,0.7900729446592919,-0.689078326288178,56
0.6942019768679311,0.3864370668030379,-0.7252828507140124,-0.606328392697832,82
0.2629864391726089,2.1560581358335784,-0.7261966746291093,-0.4981337721763106,83
1.039276989137672,-0.5381137585555112,-0.6590823138923235,-0.6198329057900153,85
0.38660816017113864,-0.8884845566826041,0.323488254905876,-0.6268687047386261,97
0.4543511112597838,-0.8232636120073076,-0.9186822354421863,-0.2245106707345563,134
-0.947049255167051,0.5496005120805652,0.5142688307962935,-0.5084749169782511,136
4.150193286037147,-0.652247160543293,3.540245261428054,-0.6922480932073046,137
-0.932942024901681,0.6347277672753274,3.8022191431211816,-0.7199092734746685,139
0.8197005111304476,0.31729689659310917,-0.1341279129811657,0.17543843808230616,152
-0.5948176117945553,0.7201420380826964,-0.05845635164517147,-0.10488354926242865,156
0.14650746245616691,0.03891791355083511,0.967313153516679,-0.7079348782714572,164
0.7863903795972419,-0.08848233553978985,1.7771470673408054,-0.7203499221403842,173
0.06391063660953444,0.8550932186276822,4.287775055115368,-0.7286104467869507,176
-0.21508796279599163,0.05806775307095975,0.24068419684993395,-0.25604605855976426,177
0.10525973891829457,-0.01974819930726547,-0.44165551952038506,-0.43842355191681426,178
-1.1385415805966586,0.5003392997213331,-0.3740646758120186,-0.5619198222505924,184
0.1232765063778211,-0.7624391604243768,-0.5185365634903378,-0.6422885012617161,186
4.139643628372042,-0.6250594517626904,-0.884734790949482,-0.730835881425387,188
-0.36677163613324215,1.0306291313907354,-0.1259105381348557,-0.16067962016339507,196
0.27844410456667,-0.090474196422471,0.7950570275180147,-0.7137260826655588,220
0.3890420152782733,0.8569470949327019,0.37901102762337185,0.27519156566792174,228
2.415223682420723,-1.0554794683346915,1.6068801328274707,-0.5926662396378531,229
1.0733952811515646,-0.1994828439802737,-0.7293442174700604,0.43972896252567295,261
-1.3712972130929408,0.6130790792723511,1.3910239650937042,-0.753664568805928,269
-0.5349445638609338,1.9800501160221304,0.15382988033205733,-0.5214590278323359,276
0.24321263125107528,-0.5366083222469087,-0.24674284808269092,-0.361482190271354,277
-0.8352751983586324,3.241855611347712,2.3663357953341246,-0.6695550575622249,279
-1.1359576683168549,4.655587714526337,0.9767702215106525,-0.5688673795281652,283
-0.09101457820435956,0.2451707819091076,-0.5626324030119038,-0.3769414279037432,291
-1.7698224739553734,5.231301803262303,2.3842145938947428,-0.7100309989467116,295
-0.083923881618477,0.8119946978128205,-0.0002420935097954312,-0.5326673975282444,296
0.5740742691349908,-1.2722558801835113,1.0777142536500122,-0.5792315031036881,297
0.4730786732515348,-0.8760997054430627,0.8270507428200855,-0.4348254618007958,299
2.312958042349881,-1.167895783427799,0.2950851301252711,-0.632861225209479,331
0.46737814702092845,-0.9664889189622526,1.3766900102856976,-0.5520451782348113,349
0.07981384465315468,-0.29764983128830697,-0.8426764701999188,-0.44002825278751473,353
0.7232678362488951,-0.890642774508389,0.6210279992524745,-0.4276410089409665,388
1.2040541898416843,-0.7808796823159277,0.3522060066000075,-0.5677991723473932,396
-0.6600617554294559,-0.07503965438479035,-0.4579834379169422,-0.20465628168118383,400
-0.6943278223402866,0.5144006613204515,0.505926875660137,0.41713591723187693,416
-0.48899667921337797,-0.4784425043988499,-0.1121656011679585,0.1748415998787566,419
0.6649985481524128,-0.8306972584442748,1.3644774074110155,-0.594304901195001,429
0.6794933109273495,-0.20848547459367478,-0.9156899188634356,0.6937821249194807,432
-1.9156076885873938,6.543558779187141,6.1176016260111865,-0.7682547129801248,434
-0.48747192410582874,8.837215893318058,4.736810379662164,-0.31234120763479156,438
-0.8662003038000456,1.1570469021696663,-0.8633823145405213,0.001283844249919494,442
-1.0257789365728238,0.5565678201439391,-0.7226401832773962,-0.02569818912041115,449
0.5013180004747944,0.7824999597372878,0.8556093189135037,-0.41265423776268223,451
0.5399986783799299,0.5724953489149616,0.6111898416185217,-0.06940569551980842,454
0.9579737251332864,-0.3366805460724723,-0.5745925454740186,0.7279377076008153,476
1.960283155823209,-0.8864545769698183,-0.7207128843303551,-0.5029681751324659,483
-1.5090181000072709,0.3486338896941141,0.2821754248331853,-0.7627133348866388,484
1.118798277561288,-0.6727126697945922,0.46394985761143726,-0.18785685575417335,491
2.067122022841439,0.23459806784390333,1.6046147995099207,-0.6080652216118176,493
-0.30085234533736577,0.578215238674061,0.5040260756279882,-0.3660929592304695,494
0.7372801019172586,-0.15985250185635913,-0.3796638409232505,-0.07896516810888475,495
0.056958105361157634,-1.1208613827755263,2.9138024969024596,-0.7192588209189881,497
0.4978335881181584,-0.4963544112733168,0.49332171784852236,0.3016318672168026,533
0.4480238559658653,0.24636096250292885,-0.4273539361956375,-0.6878221782155186,536
-1.3921749805548653,0.17816123001069947,-0.24262768771084559,-0.6343460270365309,540
-0.7124747359688645,-0.7403071008091168,0.4603865680432224,-0.7534243679048589,541
3.2704901927497043,-1.0868158696531238,0.9207096230624426,-0.5937098311754132,561
-0.147340420742567,-0.5685071564685545,-0.4929201293231894,-0.3831879567109692,562
-0.04717631379279637,0.4307150100511508,-0.8191765556214092,-0.6741290139003618,574
0.8619705974134437,-0.43745971338849926,1.6561464783151756,-0.25645643055549316,581
-0.8099571162050145,-0.12863443390029453,-0.7750742222096578,-0.6018741093608692,582
0.3956232692603682,0.38994174685260974,-0.39398970939277606,-0.4991295745684256,590
-0.8824065129428742,-0.18010249922680133,0.16806885920989711,0.2882303530231484,605
0.7498455679867889,0.0637906934030046,-0.5646747039065751,-0.02368591938319656,612
-0.8684435840803657,-0.39723171311319455,0.26723966490184764,0.1794214673904204,622
0.03883085542835423,0.5671987753750829,-0.6894736830249989,-0.7058836130550545,623
