speed,outreach_ratio,mean_acceleration,distance_traveled,cluster,is_male,id
2.56079352146628,0.2252789685735507,0.24717506101725242,1285.4029627057919,1,0,MC_singlenuc24_4_Tk47_030320__0001_vid__541
3.7161464646442255,0.020709570419320554,0.29870888285349756,1857.0679417845986,1,0,MC_singlenuc24_4_Tk47_030320__0001_vid__574
4.936142261286532,0.07083028980181821,0.38625998743767553,6670.327559898726,0,1,MC_singlenuc24_4_Tk47_030320__0002_vid__1687
3.1678637529926617,0.4539841344444868,0.2608281065776719,1541.02215814069,1,0,MC_singlenuc24_4_Tk47_030320__0002_vid__1853
5.856687936997789,0.13007893261743486,0.5180958821630739,4466.038435135622,3,1,MC_singlenuc24_4_Tk47_030320__0002_vid__1907
3.4142491180933865,0.6036165500125018,0.23818459396490818,1328.81571631424,1,0,MC_singlenuc24_4_Tk47_030320__0002_vid__1914
2.753405351983542,0.45646380348188037,0.2190004938007735,2731.5506424227656,1,0,MC_singlenuc24_4_Tk47_030320__0002_vid__2457
2.9229045202866994,0.057043279962227765,0.2532191804124325,4399.172160040424,6,1,MC_singlenuc24_4_Tk47_030320__0002_vid__2489
3.776928557175795,0.2809113346185701,0.2861824741149823,1949.984837913262,1,0,MC_singlenuc24_4_Tk47_030320__0002_vid__3130
4.692883490900142,0.08767055506376438,0.3783527138322753,3471.4667418063013,3,1,MC_singlenuc24_4_Tk47_030320__0002_vid__3261
3.3398097028300366,0.28815070235796963,0.2924991342359398,2822.7346895963597,1,1,MC_singlenuc24_4_Tk47_030320__0002_vid__3394
4.468239299663468,0.3335196735158301,0.35488416975967796,1845.0064924431713,1,1,MC_singlenuc24_4_Tk47_030320__0002_vid__3425
2.830984406715487,0.49863025340541867,0.20948259782905757,1394.9207391172486,1,0,MC_singlenuc24_4_Tk47_030320__0002_vid__3426
4.60971841808732,0.3717724398525197,0.35823276176707786,1816.6763249508053,1,0,MC_singlenuc24_4_Tk47_030320__0002_vid__349
3.90877490630955,0.05353809062852527,0.2973905302111633,6388.7098421630635,6,1,MC_singlenuc24_4_Tk47_030320__0002_vid__3553
4.66865814839766,0.288464972286161,0.39255831835941923,2958.2834997748096,3,1,MC_singlenuc24_4_Tk47_030320__0002_vid__451
4.694183185445408,0.22757825942073492,0.3689705346273412,3088.8816898052587,3,1,MC_singlenuc24_4_Tk47_030320__0002_vid__6822
3.27441406067217,0.5327956820147042,0.3111323382036081,1613.9273586176364,1,0,MC_singlenuc24_4_Tk47_030320__0002_vid__6833
6.1078821037099065,0.3087895929009322,0.6895816443776752,3239.5924384007394,3,1,MC_singlenuc24_4_Tk47_030320__0002_vid__767
5.0036192160773005,0.03572077099875467,0.37902051014293237,3068.113909716706,1,0,MC_singlenuc24_4_Tk47_030320__0002_vid__82
5.6028742537474505,0.046304542697578104,0.44421911730756275,9306.410867654304,7,1,MC_singlenuc24_4_Tk47_030320__0002_vid__85
4.469453780570034,0.20339243166974388,0.3024833394913816,2615.042269617096,1,0,MC_singlenuc24_4_Tk47_030320__0002_vid__97
3.9203363316604527,0.025674356267515838,0.2881923969535401,26697.15936850079,5,1,MC_singlenuc28_1_Tk3_022520__0001_vid__3093
2.7202069794972656,0.007045250930988857,0.22051210008976924,21841.706778085583,5,1,MC_singlenuc28_1_Tk3_022520__0002_vid__19583
2.920223432439507,0.01074791539172081,0.22358095071348894,12328.972524722383,4,1,MC_singlenuc28_1_Tk3_022520__0002_vid__20243
2.9022888217575873,0.037421701525137595,0.2130743450066363,13465.799324868414,4,1,MC_singlenuc28_1_Tk3_022520__0002_vid__25421
4.071121062675447,0.002106461366593527,0.3062619079079886,16805.332568280595,8,1,MC_singlenuc28_1_Tk3_022520__0003_vid__13622
2.349335256074359,0.0555073015312055,0.2142948698792345,12394.543652666995,4,0,MC_singlenuc28_1_Tk3_022520__0003_vid__14195
3.532366944835618,0.024898287429097703,0.27318867271670483,24874.980912801464,5,1,MC_singlenuc28_1_Tk3_022520__0003_vid__15562
2.938493708190833,0.018280637680514297,0.2622125663925995,13145.442588735386,4,0,MC_singlenuc28_1_Tk3_022520__0003_vid__19722
2.1990510976498703,0.04786928130731097,0.2215116803849931,11583.61902013839,4,0,MC_singlenuc28_1_Tk3_022520__0003_vid__22173
1.7139500153687246,0.08232161058254647,0.1829809938312845,4707.349630943238,6,0,MC_singlenuc28_1_Tk3_022520__0003_vid__23531
1.2396593627585586,0.027389457543752296,0.16235114388027388,5163.519144256348,6,0,MC_singlenuc28_1_Tk3_022520__0003_vid__23594
1.6307406287780533,0.06144284672313697,0.1823684068384393,6849.68523162786,6,0,MC_singlenuc28_1_Tk3_022520__0003_vid__23931
1.8897711306752805,0.0745899697564618,0.17556682214427488,5452.854402089322,6,0,MC_singlenuc28_1_Tk3_022520__0003_vid__24342
1.9369614927845729,0.010710016217928484,0.22937114595080593,25774.47059289753,5,1,MC_singlenuc28_1_Tk3_022520__0003_vid__24668
2.1605920570175288,0.06224976995092511,0.24244303096663847,9419.282561184858,4,1,MC_singlenuc28_1_Tk3_022520__0003_vid__25037
1.670096771420556,0.06983644899666885,0.18534214911616792,5961.704231350143,6,0,MC_singlenuc28_1_Tk3_022520__0003_vid__25054
2.2999783034767813,0.10049641135518689,0.23305324161871735,5556.807121548038,6,1,MC_singlenuc28_1_Tk3_022520__0003_vid__25448
1.5445281321892188,0.1633486450003612,0.18548194684362138,4366.131193045552,6,0,MC_singlenuc28_1_Tk3_022520__0003_vid__25619
3.8310013074662406,0.023872899812680957,0.2971828535114768,11295.843137733911,4,1,MC_singlenuc28_1_Tk3_022520__0003_vid__25927
2.2073588233630526,0.07197982612606521,0.20719245384371549,5610.526415243534,6,0,MC_singlenuc28_1_Tk3_022520__0003_vid__27144
3.0892677807730617,0.05287530040780232,0.2984985819396455,11621.759020215526,2,0,MC_singlenuc28_1_Tk3_022520__0004_vid__18510
2.5934889923154705,0.14701003044117822,0.25278248224588273,7490.908178353271,6,0,MC_singlenuc28_1_Tk3_022520__0004_vid__19211
4.011609424190929,0.053987242944514006,0.36306668441335993,14359.42339258963,2,1,MC_singlenuc28_1_Tk3_022520__0004_vid__5828
3.2886642726963444,0.024572332013999526,0.3329738972636371,30156.464938640114,5,1,MC_singlenuc28_1_Tk3_022520__0004_vid__6004
8.387757116385346,0.2908219880706184,0.5535611977123005,3906.4127284978567,3,0,MC_singlenuc34_3_Tk43_030320__0001_vid__11041
5.854916540184236,0.07533382175478327,0.3966139302338388,5730.813987452154,3,1,MC_singlenuc34_3_Tk43_030320__0001_vid__12022
4.3852217520370145,0.0550181784946835,0.3203490151737682,3853.98708907964,6,0,MC_singlenuc34_3_Tk43_030320__0001_vid__12090
4.444536646386227,0.15658655556706116,0.29182366009703953,6600.953919275767,6,0,MC_singlenuc34_3_Tk43_030320__0001_vid__13239
4.472011390605212,0.6438040117278969,0.3123953125461503,2361.9941115712154,1,0,MC_singlenuc34_3_Tk43_030320__0001_vid__14465
4.088893949873053,0.31166294008067863,0.3472952226856155,2984.6620383639574,1,0,MC_singlenuc34_3_Tk43_030320__0001_vid__14515
3.8893880944751116,0.4080203615138415,0.32712526468244196,2084.0767186173293,1,0,MC_singlenuc34_3_Tk43_030320__0001_vid__14814
7.223757940028824,0.08842639075685371,0.4685110891935934,6933.838023166414,3,0,MC_singlenuc34_3_Tk43_030320__0001_vid__3107
4.982890013388538,0.09911484527243943,0.469954800558284,4021.00396472836,3,1,MC_singlenuc34_3_Tk43_030320__0001_vid__3365
4.424834151521216,0.10544935959214582,0.3089378031082104,3778.898535192067,3,0,MC_singlenuc34_3_Tk43_030320__0001_vid__3451
6.848159098624726,0.13212444002077106,0.5754220319665152,9637.13241317633,7,1,MC_singlenuc34_3_Tk43_030320__0001_vid__3921
4.952904730377781,0.3698199571857676,0.39689549518725264,2637.506458591422,1,0,MC_singlenuc34_3_Tk43_030320__0001_vid__429
4.653700519004813,0.2139034398909017,0.4118049115310388,4580.772976642354,3,1,MC_singlenuc34_3_Tk43_030320__0001_vid__4722
3.4278614089954327,0.19929197555215855,0.3771947254868155,1387.612405246594,3,0,MC_singlenuc34_3_Tk43_030320__0001_vid__5339
1.3219367141576914,0.018531954149711947,0.28723964435539284,3294.035299125067,3,1,MC_singlenuc34_3_Tk43_030320__0001_vid__5469
1.6729556440302011,0.5202664551682623,0.15780862521276168,693.4653102794814,1,0,MC_singlenuc34_3_Tk43_030320__0001_vid__5480
4.952443795097367,0.8953431228687831,0.31342984688634623,1621.8916182234846,1,0,MC_singlenuc34_3_Tk43_030320__0001_vid__5997
1.6010972322665895,0.5763386206956813,0.17737683328372222,1841.9646472025909,1,0,MC_singlenuc34_3_Tk43_030320__0001_vid__6117
5.127511257521616,0.03194391397319009,0.5364325111208526,2789.7955360321434,3,1,MC_singlenuc34_3_Tk43_030320__0001_vid__6637
4.428690486450688,0.3174315832708471,0.3054100625772373,3824.912483248512,3,0,MC_singlenuc34_3_Tk43_030320__0001_vid__7881
6.351748660231567,0.19370588033232836,0.5720474730464324,5434.845404908584,3,1,MC_singlenuc34_3_Tk43_030320__0001_vid__8039
7.225477508049582,0.21766892848453542,0.5706979333330646,2924.376457849876,3,1,MC_singlenuc34_3_Tk43_030320__0001_vid__8814
2.5068908491959805,0.14535364837741638,0.23822187436178066,1418.7731494479353,6,0,MC_singlenuc34_3_Tk43_030320__0001_vid__9290
3.5640662108731234,0.20337219111029148,0.4404919069919554,1680.8622228668476,3,1,MC_singlenuc34_3_Tk43_030320__0001_vid__9351
6.328546213477565,0.14767573676118045,0.5275927174213665,4961.190231343295,3,0,MC_singlenuc34_3_Tk43_030320__0001_vid__9712
3.0278414943535963,0.13336010638944173,0.21843633445313757,9182.11510272049,6,0,MC_singlenuc35_11_Tk61_051220__0001_vid__2402
3.9562523433992,0.07236413106457462,0.32748702789564804,6329.4645301443015,6,1,MC_singlenuc35_11_Tk61_051220__0001_vid__2433
2.872628811833799,0.06794808440516474,0.19204099859496537,8431.929431899738,6,0,MC_singlenuc35_11_Tk61_051220__0001_vid__3936
3.3443761083745773,0.14270700980249942,0.21973657675584982,5531.5214435483485,6,1,MC_singlenuc35_11_Tk61_051220__0001_vid__3969
2.3462834879962498,0.10727856353247132,0.21632570401444634,5196.826820599374,6,0,MC_singlenuc35_11_Tk61_051220__0001_vid__3980
2.8765343124692673,0.1605918136307959,0.20983157855690376,5065.978703655996,6,0,MC_singlenuc35_11_Tk61_051220__0001_vid__4003
3.536600356927713,0.06943840558261416,0.26275793259787905,11423.973471567017,4,1,MC_singlenuc35_11_Tk61_051220__0001_vid__4273
2.415459637691472,0.10457775418130119,0.1837549449922985,5958.095763876545,6,0,MC_singlenuc35_11_Tk61_051220__0001_vid__4291
2.7859986486493327,0.05024557478673095,0.21461524297948073,4701.698105539139,6,0,MC_singlenuc35_11_Tk61_051220__0001_vid__4296
3.5736237875952903,0.06434618593708645,0.2511427315251367,11788.26567667627,4,1,MC_singlenuc35_11_Tk61_051220__0001_vid__4573
3.76580987937094,0.06015961537079079,0.24451773244501065,5251.658034076645,6,0,MC_singlenuc35_11_Tk61_051220__0001_vid__4597
4.937072092374097,0.045596163989235314,0.4316687286649845,16146.790447979272,8,1,MC_singlenuc35_11_Tk61_051220__0002_vid__1581
2.3501625645784996,0.2891087561915353,0.1644609190609019,3584.4140466101553,3,0,MC_singlenuc35_11_Tk61_051220__0002_vid__1635
4.324765528346432,0.11737134897811573,0.4212623158973597,7713.523942936656,0,1,MC_singlenuc35_11_Tk61_051220__0002_vid__1637
2.385089614054451,0.1708309771516705,0.16978193625585908,4673.682916213151,6,0,MC_singlenuc35_11_Tk61_051220__0002_vid__2102
4.175128802548693,0.07275390774975432,0.3341196807084009,6125.914636625409,6,1,MC_singlenuc35_11_Tk61_051220__0002_vid__2105
2.707554481122178,0.1457969533653326,0.19273288886083634,4579.118740186497,6,0,MC_singlenuc35_11_Tk61_051220__0002_vid__3257
4.063996185172844,0.011924022922699524,0.3780026617187199,7160.731596116487,0,1,MC_singlenuc35_11_Tk61_051220__0002_vid__3267
2.8739463850695692,0.06379664171326294,0.23537027051115836,4172.325737447851,6,0,MC_singlenuc35_11_Tk61_051220__0002_vid__45
4.356274561822695,0.07237379356860262,0.4080311733258008,8767.612017360267,7,1,MC_singlenuc35_11_Tk61_051220__0002_vid__47
2.2656910950630764,0.17854484763812276,0.20841254984072055,5826.032529484226,6,0,MC_singlenuc35_11_Tk61_051220__0002_vid__605
5.10024951704493,0.06139790354768782,0.4518893984825206,11988.210797206739,2,1,MC_singlenuc35_11_Tk61_051220__0002_vid__612
2.2899390271473257,0.19439972158663898,0.18440215039573155,4667.404481470818,6,0,MC_singlenuc35_11_Tk61_051220__0002_vid__622
3.865505959243722,0.041445740519262184,0.4064689333891746,7192.8612723425995,0,1,MC_singlenuc35_11_Tk61_051220__0002_vid__623
2.1080228679396167,0.009154178154696898,0.22682503210765284,1568.3677208122338,6,0,MC_singlenuc36_2_Tk3_030320__0001_vid__15397
1.8815745685092435,0.42742339545327723,0.25312859040161906,1154.741403274655,1,0,MC_singlenuc36_2_Tk3_030320__0001_vid__15401
5.2707823824421025,0.24338388764510738,0.37580330089059544,2830.698208221631,1,0,MC_singlenuc36_2_Tk3_030320__0001_vid__17414
4.9244868552652505,0.019384657900835173,0.31334162441076036,1812.1269369127003,1,0,MC_singlenuc36_2_Tk3_030320__0001_vid__17478
2.2651716386567284,0.32834831377567375,0.2160400565944466,1628.8490633164652,1,0,MC_singlenuc36_2_Tk3_030320__0001_vid__18777
2.5003372855866686,0.03944309975956903,0.23969597946124885,2748.255431923846,6,0,MC_singlenuc36_2_Tk3_030320__0001_vid__18918
2.343604178461332,0.23219897349816426,0.26802257289566755,2009.6590644806843,3,0,MC_singlenuc36_2_Tk3_030320__0001_vid__18919
2.837031620482951,0.11523589891203682,0.23983112659447586,3717.7552815857252,6,0,MC_singlenuc36_2_Tk3_030320__0001_vid__18958
3.803736945543864,0.031934863286218876,0.300293854076765,2273.675852868386,1,0,MC_singlenuc36_2_Tk3_030320__0001_vid__19024
4.561974427637735,0.03470956738495933,0.3683874115669307,4741.850371329947,3,0,MC_singlenuc36_2_Tk3_030320__0001_vid__19057
2.7923153916860515,0.16925087794874413,0.24535999422347604,1722.9587306592111,6,0,MC_singlenuc36_2_Tk3_030320__0001_vid__19592
3.658422398325101,0.505757417024213,0.27855836994682165,1519.4594527049514,1,0,MC_singlenuc36_2_Tk3_030320__0001_vid__21205
2.723447535438879,0.07983077587693578,0.23052710006874022,4155.588609003353,6,0,MC_singlenuc36_2_Tk3_030320__0001_vid__21210
3.6848655716702914,0.14122139433853248,0.24401815840974808,4313.049877157644,6,0,MC_singlenuc36_2_Tk3_030320__0001_vid__21997
2.685240646916348,0.20124915994248102,0.2696323676742022,1503.8687608479456,1,0,MC_singlenuc36_2_Tk3_030320__0001_vid__22015
2.8623908128908133,0.05971296579736635,0.21934011299436,1242.453069190721,6,0,MC_singlenuc36_2_Tk3_030320__0001_vid__22307
2.601171874749854,0.07854512939705373,0.2101667431922167,1504.6183127789204,6,0,MC_singlenuc36_2_Tk3_030320__0001_vid__22316
4.470432141189716,0.2533561060690933,0.27937618421374316,1579.4564251979014,1,0,MC_singlenuc36_2_Tk3_030320__0001_vid__22746
4.995295912463882,0.03688373375137165,0.3507360068106916,1899.8931426067215,1,0,MC_singlenuc36_2_Tk3_030320__0001_vid__22752
2.504277777609555,0.22795206173978486,0.23876883094454843,1707.2036675783272,1,0,MC_singlenuc36_2_Tk3_030320__0001_vid__22977
4.193306890575754,0.3043442792107338,0.36478087908396223,2021.4735072655526,1,0,MC_singlenuc36_2_Tk3_030320__0001_vid__23300
5.666741372596235,0.012383805106610394,0.3825349146957664,1821.7114866428506,1,0,MC_singlenuc36_2_Tk3_030320__0001_vid__23307
3.612559250910926,0.550278244190782,0.3241376354400117,2307.4447553188957,1,1,MC_singlenuc36_2_Tk3_030320__0001_vid__2837
3.64001721779279,0.061724415196191894,0.31918655781162,12494.73000934906,2,1,MC_singlenuc36_2_Tk3_030320__0001_vid__291
4.808747237604802,0.10101376027198448,0.4183312016123461,8253.542556299355,0,1,MC_singlenuc36_2_Tk3_030320__0001_vid__6367
2.888146398772527,0.3566021732433237,0.19458590699652592,2264.598560401327,1,0,MC_singlenuc37_2_Tk17_030320__0001_vid__10144
4.122610621805751,0.016442937232096375,0.31256764551782745,7515.509401999869,6,0,MC_singlenuc37_2_Tk17_030320__0001_vid__12084
4.899890156653823,0.08154912269128455,0.3427806718971384,2681.875937722515,1,1,MC_singlenuc37_2_Tk17_030320__0001_vid__1263
1.8496670443968941,0.0069092670099468075,0.1726615567623966,5829.550235059309,6,0,MC_singlenuc37_2_Tk17_030320__0001_vid__13463
3.307534418730744,0.17523471593351095,0.24649201277673904,2507.808624205576,1,0,MC_singlenuc37_2_Tk17_030320__0001_vid__13906
6.66216540617547,0.22001221758807715,0.4022626309112381,3165.164152007673,1,0,MC_singlenuc37_2_Tk17_030320__0001_vid__13988
4.005124193867772,0.3997004054845037,0.23799498025841875,1677.5970815259288,1,0,MC_singlenuc37_2_Tk17_030320__0001_vid__14157
4.38251019908184,0.18780881836779487,0.2554955919919374,3501.056576468798,1,0,MC_singlenuc37_2_Tk17_030320__0001_vid__14504
4.597070528448832,0.23602627977767002,0.2814323237965568,2577.9351150668354,1,0,MC_singlenuc37_2_Tk17_030320__0001_vid__14704
6.6152757994054605,0.22901405766217156,0.4306706100735495,3571.506155800549,1,0,MC_singlenuc37_2_Tk17_030320__0001_vid__1932
4.370756965865717,0.42189669479786435,0.280280966523759,1828.5632136809954,1,0,MC_singlenuc37_2_Tk17_030320__0001_vid__2221
6.090244576103677,0.23374913425636382,0.4358578224053809,2481.4647146608477,1,0,MC_singlenuc37_2_Tk17_030320__0001_vid__3235
5.209140806665303,0.15382158759650588,0.2748743851498999,3046.7329237164367,1,0,MC_singlenuc37_2_Tk17_030320__0001_vid__3305
3.56911798454926,0.20722140031625658,0.29940866648430237,5775.575923894019,3,1,MC_singlenuc37_2_Tk17_030320__0001_vid__3470
4.784928634852071,0.2604572533989286,0.34965187323749664,2071.837891460032,1,0,MC_singlenuc37_2_Tk17_030320__0001_vid__3482
1.708286954790495,0.45391444720030666,0.1773852953719048,1790.491305524444,1,0,MC_singlenuc37_2_Tk17_030320__0001_vid__3976
3.829706674593043,0.33903616229165723,0.2565265241198485,2507.7747886949346,1,0,MC_singlenuc37_2_Tk17_030320__0001_vid__4025
5.572431862551173,0.049217830625400846,0.4175303921133482,4773.452131758095,3,0,MC_singlenuc37_2_Tk17_030320__0001_vid__4044
6.2436873060356834,0.04467077302362582,0.3470684499346212,2978.3174731520976,1,0,MC_singlenuc37_2_Tk17_030320__0001_vid__4176
2.8244656069556666,0.23515466366995855,0.2673514886935998,2009.6769785433387,1,0,MC_singlenuc37_2_Tk17_030320__0001_vid__4433
5.315613235495431,0.2132829081874901,0.42431121244135384,2080.8242662890502,1,1,MC_singlenuc37_2_Tk17_030320__0001_vid__5553
3.54220212341658,0.07286962375114009,0.3286779588295559,7956.735594664161,0,1,MC_singlenuc37_2_Tk17_030320__0001_vid__562
6.662880426364563,0.0834372916629071,0.38685077629809833,2954.812078821059,1,1,MC_singlenuc37_2_Tk17_030320__0001_vid__5857
3.524519019266131,0.5476124030073061,0.24754370739745238,1373.3237100993351,1,0,MC_singlenuc37_2_Tk17_030320__0001_vid__6662
3.6005580619589823,0.019863286801959396,0.2528325398290559,7172.860888092482,6,0,MC_singlenuc37_2_Tk17_030320__0001_vid__9014
0.9454747141187982,0.16762811917652579,0.13848970642177724,2179.2868941716433,6,0,MC_singlenuc40_2_Tk3_030920__0001_vid__136
3.1236326869339757,0.0830030297520368,0.2532199983004046,13529.000364651845,4,0,MC_singlenuc40_2_Tk3_030920__0001_vid__17
3.4245521794283147,0.1901541818265328,0.2426715685400091,5616.805677959576,6,0,MC_singlenuc40_2_Tk3_030920__0001_vid__177
1.663800382266744,0.027138569484897214,0.17913440459404484,21258.660166860187,8,1,MC_singlenuc40_2_Tk3_030920__0001_vid__18
1.8208885908019639,0.09187156913582198,0.19446695996886956,3145.327313041743,6,0,MC_singlenuc40_2_Tk3_030920__0001_vid__184
1.8205724964885883,0.10576237961262429,0.19784320068618222,5054.747861993652,6,0,MC_singlenuc40_2_Tk3_030920__0001_vid__2402
1.201022176402449,0.20177080038462883,0.16416344827495563,2810.9094253400654,6,0,MC_singlenuc40_2_Tk3_030920__0001_vid__2429
3.8223700782484915,0.10479307248213025,0.26563327916449886,5953.052350597072,6,0,MC_singlenuc40_2_Tk3_030920__0001_vid__3288
2.650353974465874,0.28545257169143784,0.20653889715217755,3833.7478289281175,3,0,MC_singlenuc40_2_Tk3_030920__0001_vid__3337
