speed,speed_max,mean_acceleration,distance_traveled,mean_turning_angle,outreach_ratio,track_id
0.017103714648043934,-0.2292022451055294,-0.14412547641882595,-0.7387256067871154,-0.7638797493324633,-0.09590590100588088,6
0.9031574287181976,-0.10069195263134359,0.6152371667139233,-1.1165198002264174,-0.08836041993623697,2.758742666965807,14
-0.3883694390242235,1.50739421204203,-0.45096956066464566,1.480490886353962,-0.25871150268301485,-0.4295365892978447,17
-1.2289992523393531,-0.2548847627672677,-1.0064849694809153,3.13067878872625,1.6467079086229626,-0.7789637466645963,18
0.20274900717875535,0.0386559013059069,0.179733907217605,0.7312819266285266,-0.3327780861589497,-0.5973798305794632,31
-0.5321487954972715,0.17404710269895823,-0.5848120303545531,-0.5170447971485028,-0.12265688390578695,-0.549670813160009,45
0.3214350404761231,0.01084254839865723,0.7098498224454276,0.46399266388986754,-0.04993147381513236,-0.496021502367737,47
3.306363993505999,-0.07795959116725182,1.579562071541751,-1.081305302596872,-1.0750629822739062,0.7900729446592919,56
0.6942019768679311,-0.24177348214614577,0.4923194010528698,-0.7527805276211095,0.3864370668030379,-0.7252828507140124,82
0.2629864391726089,0.4229782026571639,0.3404531665352355,-0.87404466349383,2.1560581358335784,-0.7261966746291093,83
1.039276989137672,0.18034752669418452,0.9811975904734113,0.5790196336813839,-0.5381137585555112,-0.6590823138923235,85
0.38660816017113864,-0.025028824381078785,-0.08157864736739896,-0.849505785721957,-0.8884845566826041,0.323488254905876,97
0.4543511112597838,0.7424973870229882,0.15937412030113288,-0.47254354570194856,-0.8232636120073076,-0.9186822354421863,134
-0.947049255167051,-0.4086488961182877,-0.9070899892320539,-0.24311306276661995,0.5496005120805652,0.5142688307962935,136
4.150193286037147,0.060443264531559,3.3357742693166625,-1.041487965808409,-0.652247160543293,3.540245261428054,137
-0.932942024901681,-1.1522299631876198,-0.8022699927709345,-1.1865225033451225,0.6347277672753274,3.8022191431211816,139
0.8197005111304476,-0.20638325780466743,0.32308996198805584,-0.31458019884952615,0.31729689659310917,-0.1341279129811657,152
-0.5948176117945553,3.1256109443238906,-0.36231135600299685,-0.26784392803654944,0.7201420380826964,-0.05845635164517147,156
0.14650746245616691,-0.5445469865934663,-0.5279017778555952,-1.151029394336381,0.03891791355083511,0.967313153516679,164
0.7863903795972419,1.2246304051457,0.5149367467469967,-0.9624435374423701,-0.08848233553978985,1.7771470673408054,173
0.06391063660953444,-0.0461306539021606,0.47199893608735066,-1.1409327498187067,0.8550932186276822,4.287775055115368,176
-0.21508796279599163,-0.5967213591977103,-0.5300647663255647,-0.20866598306785133,0.05806775307095975,0.24068419684993395,177
0.10525973891829457,0.04802409948886921,0.16605819152010087,-0.31648854966796564,-0.01974819930726547,-0.44165551952038506,178
-1.1385415805966586,-0.66871232515262,-0.8915169933720503,-0.7362964096484704,0.5003392997213331,-0.3740646758120186,184
0.1232765063778211,0.7987398358066854,0.11301117093957876,0.42126800241995377,-0.7624391604243768,-0.5185365634903378,186
4.139643628372042,1.4448611002712297,4.74267822777013,-1.1314453270113243,-0.6250594517626904,-0.884734790949482,188
-0.36677163613324215,-0.2517860676719822,-0.0798036655419198,0.028287427983525525,1.0306291313907354,-0.1259105381348557,196
0.27844410456667,0.8485923159736488,0.7611767138561354,-0.9897517622049872,-0.090474196422471,0.7950570275180147,220
0.3890420152782733,1.5295413572401313,0.41852746347190123,-0.19586623904687048,0.8569470949327019,0.37901102762337185,228
2.415223682420723,0.7463343672389418,1.6309811527843154,-1.0256149193354511,-1.0554794683346915,1.6068801328274707,229
1.0733952811515646,3.2467906418600174,1.5450947412492724,1.0987830640803002,-0.1994828439802737,-0.7293442174700604,261
-1.3712972130929408,-0.5644430329686483,-0.46371445082953205,-1.2272418062628567,0.6130790792723511,1.3910239650937042,269
-0.5349445638609338,0.4290599624470398,-0.19143214363685834,-0.9321470101912194,1.9800501160221304,0.15382988033205733,276
0.24321263125107528,-0.27144707964594544,0.1199130046744715,-0.6431437776601927,-0.5366083222469087,-0.24674284808269092,277
-0.8352751983586324,0.13887329989710726,-0.7144925303172937,-0.888276043673608,3.241855611347712,2.3663357953341246,279
-1.1359576683168549,1.1864672859868894,-0.5197518677164535,-0.9069103174316043,4.655587714526337,0.9767702215106525,283
-0.09101457820435956,-0.6154684181388308,0.04366695963268483,1.2596868054789754,0.2451707819091076,-0.5626324030119038,291
-1.7698224739553734,-1.5778173973589766,-1.3105711758434857,-1.1761504503858158,5.231301803262303,2.3842145938947428,295
-0.083923881618477,-0.31667659423758443,0.14559822034068937,-0.8924510871442696,0.8119946978128205,-0.0002420935097954312,296
0.5740742691349908,0.6611147543332322,0.5595571039790935,-1.0493344335231658,-1.2722558801835113,1.0777142536500122,297
0.4730786732515348,-0.32268385604806576,-0.32335164461453564,-0.8982888002109533,-0.8760997054430627,0.8270507428200855,299
2.312958042349881,1.1737287711667688,1.2091774991664122,-1.0680216741445685,-1.167895783427799,0.2950851301252711,331
0.46737814702092845,-0.2914828552612665,0.33644679533207295,-1.019947157951294,-0.9664889189622526,1.3766900102856976,349
0.07981384465315468,0.48861664219817397,0.04350039339148201,0.40364500236879575,-0.29764983128830697,-0.8426764701999188,353
0.7232678362488951,-0.7302629819786899,0.11747690892094592,-0.5277324733450603,-0.890642774508389,0.6210279992524745,388
1.2040541898416843,2.2831958900802425,0.7538507991662075,-0.7515881382920238,-0.7808796823159277,0.3522060066000075,396
